video,Pitch,Yaw,Roll,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23
P58,-0.6918523242042438,-0.3855203428299165,-0.025746189964138074,-0.36449207471385114,-0.29316015406621077,-0.30266451107063047,-0.3272023616202136,-0.7510131195876769,-0.6360137225870781,-0.37372551063321524,-0.3420128075392761,0.8177599852477311,0.4302014664404986,-0.8486776768920641,0.6079081541067206,1.1112629934480933,-0.1735549107672187,-0.4585220688301668,-0.11930429220922059,0.19444297103544947,0.12596525946184062,-0.29437278267178946,0.06513022904573804,0.03547180416315029,0.5090298232449721,0.6912184708390517,0.757721970585264,0.11815959209940666,-1.6014100058445528,0.051269601586256805,-0.7450891190444887,-0.6688034134210524,0.8156568931038831,0.4852254645394657,1.1115745688690668,-0.12180305874005766
P59,0.4716373111935251,2.694725839920601,-1.1890048227714394,-0.03558891127376796,0.19719654754910979,0.04024246569122162,0.1902103584364311,-0.6341920233615463,-0.6269040557966883,-0.22582348846738667,-0.4236532160619506,0.44612496761587234,0.058627359822126156,-0.6183745570754121,-0.484291714400491,-0.7809070697553419,0.4518613789475344,-0.13947418939095482,0.9552588277797484,0.71561339332271,-1.5747193071992551,0.06630247345784929,-0.3691282720717699,-0.7107262274089262,1.025881340487686,0.25723551210672,-0.13022024006810862,0.056745389689035905,-0.030681862041498222,0.29584442621976204,-1.4681176454863225,-0.24458817425659443,-1.1773573366993388,0.8220928868651801,0.14973176965381899,1.429497623500388
P6,0.6824281963996868,1.4846375088113222,-0.9038431147243677,1.1554517388362955,0.9645752971507421,1.0862233445896918,0.7989302664305399,-1.6352953074865166,-1.7214651058523311,3.3709279963744505,3.184558451716852,-1.3412488027670444,-2.4837826800545995,0.44936505101679897,-0.051800624261805844,0.056650531511252246,1.6277753981830803,0.34983758736836,-0.02732169751189202,-1.1304779192329586,-0.27006560348540526,-0.6024739916993168,-0.020783635650185473,0.4047936047921875,-1.6085965791237862,0.2670519387594841,-0.6241434345726488,0.934278880823613,0.5282358293465352,1.097303800894898,-1.3027294852808278,-1.1406511244901723,0.17750087826076677,1.4957355742736012,-0.8984845002025259,0.031190924805118862
P60,0.02034096597671134,0.13559516835376575,0.27146481978455433,0.8864689221130885,0.7207155356809241,0.9198573267491921,0.2974505945888521,-0.30944659041805844,-0.37787686233699236,0.36577374771433957,-0.04015419971646245,-0.4280341580546227,-0.5444353338907437,0.5234365334644956,-0.25885333863245574,-0.17890815281766825,0.7970157033665233,-0.08166227573899507,0.6585646321383146,0.3694863097763097,-0.9996131924011538,-0.9622039931200451,-0.016666364537932663,-1.0691681585208046,0.7145688412672055,0.6672737289062044,0.8089731223765031,-0.5396139756184758,0.7851438484552727,-0.3797379735874655,-0.7884995010265224,-0.6774631940052581,-0.07981619559791972,0.35824223939905975,-0.050199170702432905,-0.6498488714687682
P61,0.8961076765304721,-0.5248658302736278,1.1319405563509322,-1.6218964016235504,0.23319792675641934,-1.5796368006318706,-0.38097013751494363,-0.8325761354839066,-0.7095730025068611,-0.7623112618281243,-0.8581245586299953,0.9505673664846781,1.4029532033307386,-1.7759973238494065,0.13223243841308063,-0.5968665535078425,0.5128216699861698,-1.6078578785101563,1.6539526102538293,1.2158160591624585,0.7344043083602566,1.347601597372463,-1.163109008536673,0.8201999480383064,1.489172692807295,1.319369028705195,-0.02418055948588238,-0.4590306897088887,-1.4001607565822383,-0.6379707932272067,-1.5226086869128448,0.8957086858286529,-0.13993257085538546,-1.6413475015055834,-0.07676834968084369,0.5418140551120872
P62,-1.248719512778449,-0.46506384961373937,0.8119272372592412,-0.7778586884373736,-0.00827638841254903,-0.8439332330620152,-0.03034696912495204,-0.7760184857841718,-0.9145364882025293,-0.6580272921201632,-0.6153760191282085,-0.16847929194273842,0.4362124836547604,0.1753663390180098,0.32575174118372646,1.1781783635216745,-0.5962570471115345,0.9925878913895444,-0.17551496260278523,1.1651918331674633,2.1622318351121734,0.5942361034654926,-0.808395166411597,-0.539373457619735,0.42279805517715224,-0.5465081279904385,0.9511737617724674,0.7202538411177082,1.0621333584848096,-1.182266113140904,-1.4151609521988433,-0.4305826477564015,0.8168537476862708,0.7094334180197757,-0.7982073388724347,0.6877050069388702
P63,1.1920799383516307,-1.0048304227640452,1.3287642996064746,-0.2755160120843265,-1.1117138320296283,-0.13690387075015287,-1.0421169345271308,1.2114138134680794,1.2426224041263187,-0.6544118706907898,1.2540231131204131,1.3394183014982537,1.2859396283996298,-0.3519518537746856,0.6179802832304137,-0.4447765995665867,-1.402875412779421,-0.18189287902983153,-0.11552936452422244,-0.28578346676054783,-0.5944581155107677,-0.24327385180098557,-0.17075297669793502,1.007047662561471,0.48736418776926443,-0.4978575494630621,-1.8107651488962024,0.031240345045784025,0.39608886751003136,-1.0732476829559932,2.1041368152526316,1.7509125773256213,0.005839657954077137,-1.3365941805122503,1.03609496721813,-0.9132334897947729
P64,0.8216352555528406,-0.2073363612204754,-0.034092214184858013,-0.7354139680815815,-0.5228851656072941,-0.6443910130011637,0.5190665825161388,0.44157688924915306,0.6271881589030619,-0.6014321306707592,-0.9839951359423638,-2.244100113523288,-0.26972506573988086,1.5712519012630908,-1.7169476947247564,-1.205907563336783,-0.7062552649123298,0.1364825322212796,0.6715580522696443,0.08825115589873535,1.2260390735097348,0.37717274519818833,1.3606891825090714,-0.4156706499254849,0.5098131097430493,-1.601558703291201,0.12164868450740321,1.0621871032414005,-1.0095027816429818,0.0470526239047847,0.007355578306329271,1.0736954508586032,-0.887555023635685,0.18918124631973735,1.3099640934357175,0.5434958306348188
P65,-0.03245224856444599,-0.234878410731334,-1.6386298962513612,-0.6636928562663132,-1.1703392142784,-0.5534610484304002,-0.47718717171277963,0.8331955045339862,1.041377196282221,-0.6708055059098852,-0.7814844200214276,-0.7823070581650011,0.08618838803536022,0.6050284440580199,-0.7750410805041096,-1.4543681401806072,-1.4814557748683121,-0.20825184076837944,-1.2433591145140017,0.04172858540116675,0.8209417798357457,-1.8128234178449245,0.1850841278126756,1.3465808039250058,-0.535785697161258,-1.960168828250034,-0.043391994475999736,0.2773846148546599,-1.3751167884555227,0.1255458860644979,0.3789660960052324,-0.5850859837130707,0.5945358079893632,-0.5571864459395085,1.3421102713026805,0.749168178803717
P66,0.43926582476394005,0.3851714471809946,1.2310649716146946,-0.6189321788818799,0.1438085225891071,-0.8413138755156179,-1.2225963993909323,-0.04433894447190394,-0.27846524367410563,-0.3345319539923088,-0.12766243897248766,2.5125360256893923,0.6044663713249613,-1.1557027243465057,1.161600007094736,-0.7177173945862337,-0.4794295966172931,-0.14386083120513668,1.2316382503331729,0.47385988314455313,-0.3569090786883049,0.31963180941216923,0.3951481695225911,-0.4007981648779209,-1.7261547682235385,2.2063752967154238,0.27253652395234784,-0.9333368462936666,1.8141385003834776,-1.1280627137642072,-1.266976889323613,-1.3221327287109508,2.4267563680430526,-0.8670002682767111,-1.8748858891854034,-0.018699749974827623
P67,0.2858793598595211,-0.2902984196101248,0.15673413236381978,-0.4659700676638578,-0.45208574195435913,-0.529640412968862,-0.17736616339112354,0.5996170860542096,0.7724044704894991,0.47570762916104103,-0.10900236019092023,-0.4630205328382815,-0.6095961418369775,0.30070273545910814,-0.23335320211026586,0.8828024491061904,-0.947564786640277,-0.7449740685737256,-0.6723583218112874,0.49668493602922126,0.5043875353119182,0.3052197091384118,1.7540335513900842,0.6543474182397048,0.7448142677220699,-0.9240259944859024,-0.01726389634639238,-0.18163906270080268,-1.18044091777291,0.0788399199936192,-1.1346434605170523,-1.3050460039812564,1.3784496962931365,-1.1692294113945387,0.5681738063872309,0.6156596637751188
P69,-1.6004984010702232,-1.3940845217034006,1.3744738744038139,0.8646343008266537,2.124280981342422,0.873297196078124,1.4688262023703307,2.114737716949126,2.05117700376182,-1.4786787923356606,2.624111681816622,0.3327502021633973,3.215820485451955,0.2818078167798125,0.2805317916693822,-0.430801321977564,0.3464764597736863,-0.2567790744372156,-0.8667181810385012,-1.890847500313266,-0.8193412115930365,0.4625447021680788,1.0753086608806313,0.4911245600908236,1.928921894752021,1.12159842872884,1.2251003263151525,0.612019156870317,1.3395735376652589,-1.1106398879430033,0.3683338365894744,0.09136771748461248,0.07253710241860038,-0.014974610278657086,-0.13179148808515195,0.06662014671014217
P7,0.4961666258221272,-0.3538141302579325,-1.1893999651815756,-0.04714133964727121,-0.13269098953061897,-0.2125485875582332,-0.13774650279760872,-0.21967972915958572,-0.31455772752815264,-0.18312414709154343,-0.5704880340680756,-0.40910144776354035,-0.30916613527532505,0.3914943588211645,-0.6880308309445357,0.07317359021913361,-0.06828309187547077,0.31850251003373314,0.5370730569004286,0.724614155656091,-0.24468498566296615,0.8075492728995342,0.6715772958868176,-1.58594029041632,0.21091055039356107,-0.27521529342211964,-0.06277303838375016,0.21560737050426318,0.7507936195743079,-0.5080156387205385,0.9901332543548386,-0.6276096656913104,0.43152908309657007,-0.3402849101988492,-1.1017090528406674,0.7120728466774827
P70,1.070153737116302,-1.7116694462058237,-0.33233583015465046,-0.36907255731597965,-0.9178510938233966,-0.37312092569451744,-0.5570764975236184,-1.3644417990380178,-1.5120793196052353,0.5044362131237395,0.5039211133613614,1.4225961546227297,0.8085451557717211,-0.6062684757766008,2.7532536313057085,0.06235387604604111,-1.1791348104241497,1.0853061843052028,-1.1374382068071434,-2.0984229392272966,2.0836610263091284,-1.8240900544735827,1.0341594352139232,2.77032821601386,-0.029817093463607326,1.158934839498943,-1.7189596721976248,1.3917043235470408,0.9499756218072932,-2.1867467614018397,1.5643536674877112,3.531499864868113,-1.0724016320458147,-4.484028633864171,2.543992131168795,-0.14589577288437644
P71,-0.322400387350363,-0.05004267741383841,1.6623398912402707,0.6576152317535209,0.24935058613289107,0.6257688494765669,0.8011312312613111,0.15412951165893404,0.3039875894993499,-0.07281093187168693,-0.07474557741323787,0.10443631566899496,-0.15982108009344406,0.8158083668411005,0.7048928980473533,-0.690625977208925,-0.29384615756294913,-0.207525662850128,0.36278727735092164,-0.806044610871542,-0.3648619310081694,-0.5867847214484705,0.3921535269299738,-0.5467277412296586,0.22272772987401404,-0.7685188412258815,0.4905412222159749,0.7788707108665177,-1.5015982334260116,0.32304824532694787,-0.7753297630289172,0.056527427377187994,-0.2520848443472547,0.14146154776713724,0.08109164467651185,0.7345743970874921
P72,1.498249451748786,-0.44380352096282744,0.141829010784706,0.28081123516770934,-0.35478051349486844,0.41252207370470556,-0.4791807706846937,0.279727344118151,0.21829062483043019,-0.28199191240502636,-0.8647835189806281,-2.0526430316990814,-0.1570411709406675,0.4423229029232693,-1.9214793341472476,0.873763561516375,0.7931023449096396,0.46608758047027393,-0.025635766810736024,1.0302460858499056,-0.2727115617998454,0.38858824481244497,-1.0976638362091298,0.11621506665586849,0.6293612345429906,0.09744292015014962,-1.9283628443520635,1.9739912433327984,0.7796932201768965,0.9566273622631086,1.29123571979091,0.009526157078134947,-0.1483349067169471,0.269858022027147,0.7377947017766914,1.014806091127862
P73,-1.4077421710378857,-1.0991887980524797,-0.41158043354062596,0.3196096210787511,0.4792002967029461,0.40974184546090314,0.7226267907302726,-0.7210988514222555,-0.6076716727547959,0.8654346254583568,0.6909210943750067,1.5383498646572424,-0.6206043497504867,0.19576690948078732,1.380524685851677,-0.0008665667313635155,0.630902083977967,-0.0393004033151073,0.30979060905438366,2.4983565827925247,0.6835134041968592,0.14570032395831695,-1.2696865737569254,-2.173354081743041,-0.06044830062250257,-2.535543052122086,2.1073182304275644,-1.152672399666294,-0.956278412255927,-2.1172451801807854,0.07686318847722158,-2.0755796770347272,2.1281292501482345,1.2799842313018426,0.17154461996853634,0.3951939201100798
P74,1.735486037545249,1.5473915146466497,-1.8128702446810967,-0.21179967341105668,-0.3726339654407675,-0.06269293703428716,-0.670842342949122,0.2721344012075323,0.404174670578392,-0.372659321922718,-0.6093927383530617,-0.9344020736424301,0.3728005678343652,-0.1452507090150882,-0.6194327299676221,0.9893638923845522,0.24994974614765716,-1.2664228433252656,1.2676498990634042,0.12661921006750834,0.13062620674397077,0.14077286039693837,-3.2915467015227335,0.337552813041916,0.7083578312712918,-0.059765593251673146,-0.8619915053136498,1.4404136957099936,-1.1485315576780095,0.9284065907039649,-0.5722279489101085,0.4604589508660206,-1.5710487213075746,0.8170945381670779,-0.9324455188457984,1.6709525147561541
P76,-1.3677098422536857,0.06392438852529732,2.3250525260301513,1.9506180463937284,3.0000907401939774,1.8276144376491268,2.7698443663796413,1.453287035048152,1.1845746624233275,-0.35630341858670317,-0.6870441204269169,-0.43088695124655846,0.25152469652973636,1.1231396004465737,0.930298944847233,0.2411011290503687,2.155697706544923,1.6494744715546836,-1.373816861135452,-0.1310975915529434,-0.006461304431174403,0.496442664930471,1.6068282031923458,-0.06574373292529058,1.169648538986188,0.7742880741540753,2.4251633506410952,-0.9149949935016681,2.4536411055833405,0.1439525735969523,-1.01945979879996,-2.227120312715241,0.39844928069488245,1.4150941007299185,-0.44795412074610796,-0.8246960676361467
P77,1.0288325259191815,-1.1699608140830628,0.9199669700363684,-0.25903193606806685,-0.2862390540029376,-0.2826569836546866,-0.9851985772597838,1.514887740480888,1.5490673174412448,-0.7293430626997688,0.45766893081845683,-1.659974779760443,0.6990616514117789,1.1694870561863169,-0.6472993459234269,0.08609212765931652,-1.8907768152340692,-0.9295939116982571,-1.3475137505317192,-2.9253197144635807,1.0813506907999255,-2.94926035990547,-0.42719165161785433,2.7472033826143836,0.05345415821287703,0.8704484078920113,-0.289277821361482,-1.1683653607645341,-0.3740905136755163,-0.44134248236126156,-1.160563119806683,1.7539052784090852,1.904323183675004,-1.08304997523906,-0.6312626925677842,-1.2547971301039036
P78,0.13812120825156673,0.09652593496935273,0.7390620130604911,0.2901520146219377,-0.35653382560630376,0.31619641636217,-0.6184428747148962,-0.5952191464782729,-0.5225990596655199,-0.2926333116780214,-0.24355207717018457,0.26157770359823845,0.5032897477875977,0.30174039594242785,0.7024247521059377,-1.125709583572651,-0.12536264377233713,-1.0077738915443526,1.4636465061426134,0.512719960849006,0.08296136731484482,-1.8347263098440372,-0.39422828740019367,-0.21071651144850106,-0.044391730504418254,0.8283782870192459,-0.7258372708788476,1.3220313532907493,-0.6652623422021956,-0.03790024009017776,-1.030810751628303,0.44128197639104405,-1.039319426337904,-1.8832860660281596,-0.1324169506386389,0.8023743630404502
P79,-1.2844846786962525,-1.0332372250080177,0.24675857575195098,1.8587457749922771,1.9021657446482811,1.879599889010806,1.6002935790974637,1.7390078228494144,1.6035702005343813,-0.7671000044458492,-0.3747851787607583,2.163589067994824,0.8022675474466046,0.7120672637433799,2.6687585826647386,-0.2284798915429605,0.5304494816705222,0.9524846118762373,-1.5828578923012162,-0.7381549930225422,-0.5780498858451693,-0.19731850944948381,-1.1025001029168262,-0.1837659027021567,-0.15857712360150505,0.20069903062761915,1.2049607276342376,-1.1747938605808816,1.110637159330494,0.2887633528359266,0.14159852974102868,-0.6239085417390533,0.5897814165945411,-0.10878207551275614,0.25992372246109524,-0.880261008046341
P8,-0.03818379468572682,0.07062348532649715,0.1891680217892641,1.4981248604236772,0.3972598833031732,1.3255948433496474,1.686619849774155,1.4674341727770048,1.3531127062667923,0.35708143953678895,-0.4167592321971944,-1.2482180092616013,-0.6131442213544637,1.2462150132553353,-0.34082389185236406,0.9202493593695036,1.3089065652236296,2.8819566003321064,-0.24356721479141566,-0.04842649847192986,-0.5591156186158496,0.7715905268836405,0.10526238527103463,-0.5379474306366222,0.9137599002464393,-0.9010870628295803,0.22026181742482182,-0.11004025329508228,0.4028051902436336,0.7221932361624264,1.0971128710308329,-0.013804860944136533,-1.3909016393043285,0.9209558980105134,0.6932105318407923,-0.7366702244466826
P80,-0.005555029685129432,0.15056076114258918,0.26917821849256435,-0.08177295969846857,-0.4100412149497429,-0.05928369763965992,-0.3292319037288741,2.1113850352949037,2.173402504017241,-0.34264890816931143,-0.6185939184636197,-0.9845061424104388,-0.07258371833023579,0.8830271292116169,-0.29590755287838333,0.986337388112307,-0.8041465081662856,-0.18586518824334358,0.8153976821891336,0.2596709055804635,0.13068979268272013,1.1035531425771024,0.5305163517453845,0.27242626813012844,0.6635692909232654,-0.33632579930957424,-0.6368711318312739,0.9697070476046615,0.02454709123398417,0.675361594354133,-0.7236884727929338,0.6595176583474494,0.45091349199247865,0.4773511728096295,0.20788911493460244,0.926935983480429
P81,0.5660029220595515,0.579486375766794,-0.36762941678117,-0.44872208182035633,-0.5278468982935428,-0.43992642830571044,0.33846692729888445,0.09976241385547055,0.1952353331234801,-0.8908797478096814,-0.8893679224909741,-0.6047847467681812,0.9391108690536057,-0.9338144876223754,-0.637415053443241,0.2850745007304381,0.5167286704471353,0.6506551973714912,0.21537819556830184,-0.3360662132165213,-0.10096288180186044,1.0464165828219616,-0.7792188421197069,1.396388920375902,1.3431520648394342,-0.7112744175411019,-1.0211746480283634,2.2450490012390336,-1.3294455079694292,1.5061289617548057,0.7190027619385008,0.839407774323793,-1.196631138724944,0.4278415464602324,0.6864592898530333,1.1955593692122826
P83,0.6294176668214251,0.8500651558593295,-0.70744584738489,1.7213606619008976,1.3232912061475006,1.9787505031258712,0.7736632850889437,-0.213057660026157,-0.06284346762357819,-0.09800155985602504,-0.24486083158578348,0.8659579969114406,0.1485473049295148,0.30686097945336327,1.1838195792207438,0.5488454911402281,0.8614281365586894,-1.7947252855986109,0.32076250275105755,-0.6716728498664873,-2.1665882101861484,0.45612728969603267,-1.2311198155937768,-1.2647117972448487,1.2008605869463407,0.672231333188031,-1.2703071146521083,0.7501647674953957,-0.8440283434851867,0.35879884957210384,0.14050307570457374,1.3042916640738802,-1.6137376632801295,0.36102137319223004,0.21867525742704993,0.8824625636624827
P84,0.31243220427118806,0.011130519354287289,-0.4358991822162083,-0.7022031503219553,-0.500819443248979,-0.48671372005147745,-0.5392811028459713,-0.8944506054406886,-0.6913753672539256,-0.34662414697818017,-0.4461783901446214,-0.003155713483149982,0.07454126485210551,-0.9783504696832914,-0.9847450594978975,0.8154703569871623,0.07234385167208338,-1.298930976382249,-0.382860409150536,0.7981452765031467,-0.7948469580920846,0.7814937156843085,-1.1595085711931703,-0.025050841942126496,-0.2110624438070614,-0.557156480598573,-1.3995765826347362,-0.020135203165333748,-1.498657467086706,1.041356641679493,-1.1635919559847963,0.25799217441038624,-0.06791354703711187,0.8153498916922154,0.9762413473719609,0.5925674969084583
P85,0.3268784176320073,0.9563700058365074,-0.2922703711899487,0.8387315632124848,0.07829653357181326,0.9878507531492812,-0.09404630050729065,0.17780555542397095,0.2474643770171593,-0.4917012619309398,-0.7996626689772153,-1.0908309945625905,-0.2003654886024633,1.4285111201790919,-0.6522329166867378,-1.6072303930636105,-0.40390135811356775,-0.74574842195322,0.2605664396209537,-0.2311593124797385,-0.8431740824293849,-1.601810794873543,-0.6051697410894987,-0.6836511586598388,-0.1042801532824455,-0.24858086842266755,-0.890241614219669,1.0659249309363108,0.06676535292295098,0.3196248231017365,0.24007396403648065,0.17537273373198775,-1.0180851410392915,0.7117020958794938,-0.0466808884738967,0.16667653085586476
P86,0.5824661920971166,0.31632233785827696,-0.2332437755118261,0.39607324730292953,0.2804674359074656,0.37112573509220126,-0.06122522889302583,-0.016004648430308285,-0.024724597347174623,1.57230599352574,0.9165736924065422,-0.48323432087733187,-1.7115603188607533,0.8810588235351707,-0.17521623357803243,0.974330138516245,-0.3601752280181834,-0.4625140877613664,0.39683031143805236,-0.15576446662463408,-0.5155161968688086,0.8448253325415749,0.5645431918961812,-1.434387757090226,0.7125372542586069,0.41802391614073603,0.3782340479131842,-0.65320771900256,0.24855742367307526,-1.3000234877520223,0.5955693411677928,0.11806595941332217,0.6926533540143859,-0.09269359266991518,-0.29100767759669777,-0.22481211710062632
P89,-0.2897110335065052,0.13312364764284054,-0.4540536884918541,-1.2699641718575843,-1.498932666298073,-0.8869805322400824,-1.3951124167556088,-0.2056398288371395,-0.018643486955545865,-0.2725289019168573,-0.3734388109549221,0.87937918123558,0.16789374304208865,-0.8850479592892289,-0.42892449420310247,-0.44889684175882083,-0.9074258484566589,-1.1954704706847183,2.1788139256724244,0.8721610586529225,-0.5188909024657701,-0.3443572968608021,-0.880261745721755,-0.7333238476755477,-0.7818277075679378,-1.441055802872895,0.21590148845181711,-0.18478032332821606,-0.13853556237889103,-1.4592615452317603,-1.1527980745601376,-0.018633082495262545,-1.5578422061599633,-0.18825186319381532,1.8331099711636918,1.3573470498104967
