video,Pitch,Yaw,Roll,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,0,1,2,duration,energy,power,min_pitch,max_pitch,mean_pitch,pitch_sd,pitch_abs,pitch_quant,pitchUvsVRatio,Time:8,iDifference,diffPitchMaxMin,diffPitchMaxMean,diffPitchMaxMode,intensityMin,intensityMax,intensityMean,intensitySD,intensityQuant,diffIntMaxMin,diffIntMaxMean,diffIntMaxMode,avgVal1,avgVal2,avgBand1,avgBand2,fmean1,fmean2,fmean3,f2meanf1,f3meanf1,f1STD,f2STD,f3STD,f2STDf1,f2STDf2,jitter,shimmer,jitterRap,meanPeriod,percentUnvoiced,numVoiceBreaks,PercentBreaks,speakRate,numPause,maxDurPause,avgDurPause,TotDurPause:3,iInterval,MaxRising:3,MaxFalling:3,AvgTotRis:3,AvgTotFall:3,numRising,numFall,loudness
P86,0.4567012837040527,0.1728060586005147,0.0816554392135837,1.1349360619922133,1.077069731708487,1.1302121206841562,1.0739601871957989,1.0926547024229227,1.0939589436691806,1.0750864915118314,0.9807231894506496,0.6957196101830312,-3.0223771215766853,6.184207905001363,-1.4795989307739958,1.5661928085772776,0.3279182679296353,-0.3233423201413856,-0.3018512514923487,-0.2795853968742796,-0.8315713272003082,0.413932893872065,-0.0883967150471828,-0.4645163733724526,1.036576840432816,0.0967493750100369,-0.9267295410194912,0.434959136699642,-0.1336411237120927,0.1106684533178611,0.3582243863588609,0.4019447919789288,0.0977968733566316,-0.2969815892860779,-0.061812988664638,-0.1071233099656397,40.97047385154497,1.2137003386978114,-0.0006475032517932,68.38602499999999,0.0191931327329793,0.0002901101027751,73.48403646609417,345.06811210368585,129.10641822657902,35.40369973401039,196.2055980127088,116.26715326443517,1.0239410536962212,68.3592625,49.04783150869688,271.5840756375917,215.9616938771068,228.80095883925068,35.82347816903734,74.08234772261537,58.3787130792625,8.309203686490283,52.17056606014587,38.25886955357804,15.70363464335287,21.911781662469508,629.6640103074095,1766.452729160418,426.8572392829216,571.6204781905009,629.6640103074085,1766.4527291604195,2812.6395230564804,2.805727003733256,4.467397226731197,321.6291387794173,407.9540002069135,404.19016937355326,1.2701859251225622,1.257111154340048,0.0232619999999999,0.183474,0.0125019999999999,0.0077968988,0.451872,159.6,0.500596,0.000304697491623,52.2,4.219733333333333,0.8646,44.1216,162.0,205.8986,209.4194,27.0956,18.2608,107.4,5481.9570613063,
P89,0.3523085297486306,0.1715368551411096,0.012292502449664,1.0183085589674616,0.9139085227842416,1.0348207349972527,0.9548261353731676,1.0106672053058432,1.0300674709911544,0.9295547634358496,0.7408116925583084,0.8423308654050681,0.7665006129561585,2.354227224883532,-1.477808322977067,0.4402212549837963,-0.3474771869305856,-0.8366090755074336,1.67923541539587,0.2498924446353784,-0.3441370393841776,-0.0365696171015953,-0.6730692811515222,-0.3910875101552952,0.5134181083630931,-1.034088506334705,-0.6993756943288671,0.7581357296255651,-0.3252356975817314,-0.1007236504443818,-0.1138276824989111,0.1649970626586748,-0.2327830654381187,-0.3123827477795285,0.2406174431319791,0.182167316977919,34.13714507000824,0.8189298876878732,0.0091191947333745,58.749012500000006,0.0133977520548738,0.0002385121070738,76.1975987619098,339.2136229210464,133.49955756469834,25.58328837086193,129.5896196937387,126.50700317485057,0.766278261746817,58.72200625000001,17.611021205665278,263.01602415913663,205.7140653563481,212.70661974619588,34.42312609765439,73.33854288222217,57.62111248635868,8.713297351800934,50.48854053160784,38.91541678456778,15.717430395863492,22.850002350614325,651.9097491905809,1833.352155300819,481.0815281944488,738.8205960717103,651.9097491905807,1833.3521553008188,2851.011713144811,2.8140926761030545,4.377104244556334,355.6029638023608,431.7437330307945,472.9656661267224,1.2161737127072487,1.331666372740172,0.01797,0.1690519999999999,0.0094139999999999,0.0075122003999999,0.400882,101.6,0.419288,0.0003131544270159,43.4,3.925333333333332,0.8488,37.2146,106.8,181.4836,169.2954,17.7694,10.1002,74.4,3256.8513727693016,
P1,0.1276234705388801,0.1097608651128664,0.2501303850226435,1.0767308427242408,1.220953617693523,1.048969599613832,1.2329200405476568,0.9775684770932068,0.9498163954713008,0.909655307179217,0.7826325959276812,0.918693698788836,2.139096516327892,-1.6004318351676323,-0.7338773723756362,1.4020465042498331,3.2354613446089173,2.409699421297174,-0.4341121238104266,-1.4947646214758643,-0.7993176686093032,1.1509865238237669,-0.3101947787790065,0.0912021639970862,0.4261033199799544,0.7792061777460066,0.4111641964461295,0.1561532955239599,0.399345796601018,-0.051304652294225,0.1163906934235422,0.1440782711070212,0.1842769190748464,-0.1736008219540109,-0.1780975526796559,-0.1750707607126031,12.659460700710786,1.3055647900910363,-0.00023171240021,34.186795833333335,0.0115097582779358,0.0003327213246468,78.06429425583478,340.5164536423034,129.3076388350037,25.242104125741548,176.17638307015608,121.94302567699636,0.9519038102608968,34.160272918,49.30586623377057,262.4521593864687,211.2088148072997,218.57342796530708,36.41803441500301,72.71934585251302,59.15763921151256,8.449370242798187,53.734580354034144,36.301311437510016,13.56170664100046,18.984765498478883,654.8917530657976,1823.9910163260247,418.1634385813515,474.386856457661,654.891753065798,1823.9910163260251,2752.0478502174965,2.7912077861749047,4.210417669306731,304.5650817165968,397.7968767269523,393.3088710856607,1.3103354156265865,1.3000459513310518,0.0233539999999999,0.176002,0.0125879999999999,0.0077570539999999,0.422898,86.4,0.4329379999999999,0.0007474804032581,35.0,2.3125333333333336,0.5312,17.998399999999997,87.8,211.46660000000003,186.2474,20.4186,13.812,59.2,2885.361923995485,
P10,0.3392468498903606,0.0875042153175696,-0.1221590124908135,1.074867195180311,1.0302613492565376,1.0732204009571016,1.0505564529994873,1.08352246957785,1.086311642368826,0.938265794821398,0.7899729639377884,0.7582033778841224,0.8579350462597847,3.2389297891120323,-0.7978766503423917,1.3627868830706718,1.3916583738125108,-0.0542403640844727,1.404823707577166,-0.1507136380433088,0.3574122688683131,0.5486990620674244,-0.0842234213566057,-0.4070082540095709,0.3682628063535464,-0.4202240001842762,-0.2420417096334814,0.7509508479039481,-0.0120444741548282,0.3725078900145274,0.2849974962537344,-0.0160807970638865,-0.0103443472129652,-0.0541016898968757,-0.0408733259659767,0.0682226367889762,9.282250718591436,1.3040412273941553,0.0011771584343884,77.3786125,0.0321180708417416,0.0004038035578836,74.78777188547413,345.93534705346167,112.955695522739,25.915805600889776,166.26580377779337,106.68148256055495,0.8252422685554521,77.35180625000001,19.723066308546485,271.14757516798755,232.97965153072263,239.25386449290667,35.44603137925848,72.98379723024206,59.93111149612393,9.678953175086225,53.24064614508072,37.53776585098358,13.05268573411812,19.743151085161344,678.7125655226885,1845.370843375764,463.8295562587229,607.8954103594639,678.7125655226885,1845.370843375766,2843.7097564251653,2.7241877913286183,4.2008248380923945,371.30998985494455,452.8145423393701,420.9685375053125,1.2215820149250551,1.1347188202485308,0.01772,0.1619939999999999,0.009056,0.0088940876,0.4065379999999999,149.4,0.411714,0.0002937440933513,58.0,2.5024,0.7232000000000001,39.8548,159.8,231.79720000000003,222.045,23.4998,17.217599999999997,114.4,4560.598782002586,
P11,0.4420209329309078,0.2285436065078993,0.0761180688436485,1.1185462060091278,1.1271961186612574,1.1183210095081138,1.131454174822515,0.9625953071754564,0.96682638755071,0.8455825086206896,0.47610587081643,0.7425807996957403,4.029130412593686,1.111323650623352,-1.0734359555642876,1.3565570500657962,3.34228891895374,-0.3255984110599645,0.4180708347510142,0.0930142430824163,-0.2905448779451065,0.4060518144778778,-0.811954372575431,0.1895745027654653,1.1555585635395538,-0.2684349811335826,-1.1486705545600913,0.9905008738353196,-0.2367606119342672,0.471874153637931,0.3625670419089756,0.1960652437171906,0.0168076957729462,-0.0907001832322642,-0.1008888213054893,0.1245318163040314,41.165440160517306,0.7929177839482693,0.0126329537479396,50.43133333333333,0.0072204028633383,0.0001339143313954,73.60558674659117,384.00452415846496,186.5244016977725,35.91164812112192,226.3535792456261,183.7920113942509,0.6286105110280548,50.405666668,83.85467949649454,310.3989374118738,197.48012246069243,200.21251276421407,34.93970798976081,68.13124839164718,55.14272373421724,7.188653823371256,51.75748354678541,33.19154040188637,12.988524657429949,16.373764844861775,659.6056179012361,1837.263032384,391.7697730376087,537.2897422920622,659.6056179012363,1837.263032384,2867.69438016316,2.7858673230801925,4.348037239395291,281.8184366608859,394.67393249354944,380.67438633644736,1.4005470585902982,1.352027122055968,0.017442,0.1608239999999999,0.009364,0.0053551622,0.333298,120.8,0.3671159999999999,0.000359704478502,47.4,2.998189583333334,0.5326,25.753,127.8,176.2874,203.0714,24.309800000000003,15.5036,84.4,4359.2235729705335,
P12,0.3891529473156124,0.0814465110738391,0.034633317808114,1.0456277866756394,1.0531437281292058,1.0486342097913863,1.0264612409152087,0.8649586403095558,0.8864054379205921,0.8936542405787349,0.6932484905787349,0.8232491004374157,2.408422404578567,-0.5301680109009085,-1.0999898798314267,1.8761154612643005,1.4642356509540717,-1.8889794434135263,-0.5337932447178668,-0.3628493298723081,-0.384747915124327,0.056701915993607,-0.0990887988201547,0.3191512888647375,1.0960016936238224,-0.1150911126898553,-0.8493683427452894,0.6424811785593877,-0.7219738577801145,0.769428774826716,-0.0992053762138627,0.1368049174015814,0.2782785014469886,-0.4039616292405451,0.0626185314474764,-0.1026005524121803,55.44259836742934,1.06714250538358,0.0084706361423283,35.91044166666667,0.008005216016209,0.0002049955697161,73.70641425597859,326.3463987352232,181.00669273155577,40.49445758413659,266.1102112890755,184.08150094119136,0.8043795260303517,35.884595832,63.35011161103274,252.6399844792446,145.33970600366743,142.2648977940318,33.17267843038159,72.56256395359358,56.99071696773062,7.800502317974187,51.46203482554449,39.389885523212,15.57184698586297,21.100529128049093,657.286596814755,1752.0444631995044,464.1831445104439,573.3844162788162,657.2865968147552,1752.044463199505,2818.2170753437717,2.6666300767771056,4.288330084364352,349.31279128350445,423.43577838336734,448.213032866352,1.21785199438293,1.2857561841794225,0.0185719999999999,0.153002,0.009678,0.00551237,0.385336,92.2,0.3974979999999999,0.0005732578785535,24.0,4.592918749999998,0.9796,24.3694,94.8,152.8112,148.5378,25.607,27.0372,53.4,4160.100665032834,
P13,0.43284630941825,0.0440078772599108,0.1499589317522754,1.0908909094534365,1.1091213062397374,1.0983007275392915,1.1093421374618813,0.8837288555008209,0.8884696733520994,0.9285995912502932,0.6362395885526624,0.8285390421064979,1.820854385522285,0.947983025569607,-1.0601584967475957,0.3604624827585855,2.489395317085386,-0.3723555721689772,0.0065765162827703,-0.4887045341365236,-0.8340565590452733,-0.1053486717493549,-0.3192703713417933,-0.1660135406382125,0.7975492627682385,0.0072724150216514,-0.7093904141460239,0.2231142225309172,-0.1488046126229885,0.1521252726434435,0.507232911082571,0.3595238140416373,-0.038130440079498,-0.2427869419724372,0.1402299855463523,-0.3431231549964814,40.207083302095015,0.951990796129032,-0.0013508390557184,51.04985833333333,0.0016175233972239,2.9278237474844768e-05,75.1415981321392,332.370097186444,181.15610482217448,41.08178126529639,249.15493776489816,189.41658666431823,1.1124068189221454,51.023054168,55.825700432130645,257.22849905430473,151.2139923642695,142.95351052212573,31.83158483994161,61.57682010646236,48.55454273135889,6.242897634283118,44.608056676531206,29.745235266520744,13.022277375103467,16.96876342993115,621.261380757141,1898.7575569805497,492.083382148208,678.4766697891343,621.2613807571408,1898.7575569805483,2939.5740630759037,3.058960400688157,4.735106903558076,360.2897222630365,380.02427274013183,410.5944952175034,1.0593682197723504,1.143551162681473,0.022278,0.171692,0.0119719999999999,0.0055028154,0.448168,113.8,0.49184,0.0004866135344341,37.0,2.650825,0.6952,25.0772,118.6,186.6008,166.8634,31.682,19.6138,77.4,420.3714242933577,
P14,0.1685682170046283,0.0505704044175708,0.0302410592492987,1.115332082748948,1.2014353516129035,1.1199371126227209,1.1802255001402526,0.9960671812061712,0.9977420464235623,0.8850771388499299,0.6914698625525947,0.9246578716690044,1.863799323346844,3.508847810019635,1.5462004282287518,0.562670250065554,0.8875471517833099,-0.4900420837915848,-0.3969228587291725,-1.0016069467706872,-0.3751289412720897,-0.1523450753121598,0.5865997873015427,-0.3710005214470266,1.060443806053857,0.2898280124098317,-0.0557055620020336,0.4005812658365217,0.148094985027251,0.2413843870143197,0.0057956001049088,0.1031658649104488,-0.0299482516568723,-0.3061958452510799,0.168029961621669,-0.0670729187369144,21.256453147786345,1.986288639142016,0.0034977607850834,42.79725833333333,0.0115135893770842,0.0002627599284591,75.49096866304676,384.9558911315672,192.32651723862145,44.02081903828192,241.956463138223,187.60417736344365,0.970134279482522,42.771129168,163.8481860175521,309.4649224685205,192.6293738929458,197.3517137681236,34.666896164718445,73.45942180390799,57.75763669916379,7.782636542903466,52.65515196378831,38.79252563918955,15.7017851047442,20.804269840119684,690.1054327761846,1970.312359913405,481.94276440973,616.7041837259162,690.1054327761847,1970.312359913404,3011.0756779297526,2.857501984307149,4.367879527753263,369.4052550521045,396.0838908267252,395.06857777086935,1.075142257478128,1.0701030377518586,0.021052,0.154732,0.01108,0.0052009362,0.4194159999999999,102.2,0.456476,0.0005776558354899,39.6,2.1217208333333337,0.623,24.878,105.8,229.6732,199.878,26.1658,20.5398,62.2,4380.94512511265,
P15,0.3026465765448699,0.1066813603434448,0.1043123972867071,0.9361863080970476,0.67295936714411,0.9217090056270096,0.6654741422829582,0.8957893251242327,0.8941917421075709,0.8949403917714119,0.6610818992253726,0.6531418281204325,1.3549961943908946,0.0187033467619117,-4.365388102396156,1.238053964742707,-1.6700675326055243,0.3639226419574744,1.7210571784056563,0.9491596650029231,1.9929564652382783,-1.779001430341859,-0.1928050938959587,0.4737184556687372,0.152326049064601,0.200769629377052,-0.576446495839082,0.7927459168187664,-0.3507722842612467,0.2776264588989102,-0.1114609979881394,0.0129976987072128,0.2647458745204473,-0.2929339350572713,-0.2248461431406533,-0.0246398190531788,15.69776320856518,1.9547074383202097,-0.0014409532538641,85.9143,0.0118837927915019,0.0001361760289921,69.31472114130614,403.3664343028728,170.82746014251168,42.59668721306093,230.651946027565,169.3193641111787,0.9976576840810712,85.887775,68.16973780866626,334.0517131615666,232.53897416036108,234.04707019169405,33.79690980935211,70.18254541648209,55.255877513401344,7.7838485061078115,50.91195079295831,36.38563560712998,14.926667903080736,19.270594623523785,642.3252926319235,1829.308624192785,428.08280396096177,534.6619467748459,642.3252926319236,1829.3086241927845,2844.840548070405,2.8490903105169894,4.430299400606106,329.2107801832069,394.80035622895946,376.51454956720914,1.2014798732098415,1.143717056528888,0.0203359999999999,0.16069,0.010724,0.0058537138,0.429338,206.4,0.4918620000000001,0.0002404717372215,75.8,2.5813333333333306,0.595,44.528000000000006,215.6,252.0406,253.3656,27.481600000000004,22.3756,118.4,9738.42317178959,
P16,0.3125972282983814,0.0820791958881703,0.0234371120184349,1.0334126311752287,1.025973721252639,1.0280892078114003,1.0535321895847995,0.9757759446164672,0.9891789142153412,0.8497813966220972,0.5715276408163266,0.8594263707952147,4.00999112303589,0.956253741129064,0.1708392715830401,0.8946217189721041,1.4715838714580578,-0.5271170538323997,0.388190725791696,0.4565222776076002,1.0447803580872623,0.4096182103340957,-0.2133796504548205,0.18561261609676,0.7974724633143208,-0.5511687405979592,-0.685586037596059,0.5790668962382829,-0.6498315560918367,0.2448008746135475,0.3343435024944616,0.1842890862706453,0.4975316548573539,-0.3502675474981703,-0.0174468737244722,-0.0667572857329936,29.730218470677737,1.670614196776691,0.003307022860159,93.3723,0.013743803460147,0.0001405113210916,79.78842206245392,391.1185987284345,218.64393563602923,39.54113940702192,215.05796814709052,210.660312860534,1.0942101892433211,93.345525,70.54246865566815,311.3301766659805,172.47466309240522,180.45828586790043,33.25027552147986,71.60060543235065,55.2097307291704,7.825686196563825,50.38928025433843,38.350329910870784,16.39087470318024,21.21132517801221,663.4149723048212,1890.8996602091909,468.1042207287819,571.1405141000793,663.4149723048218,1890.8996602091893,2978.3438612261657,2.8544364899677137,4.495487265547384,328.8663971436496,393.5558803079642,356.4382280404919,1.1991680854407574,1.0855228779094452,0.0197139999999999,0.1619759999999999,0.0105399999999999,0.0045730712,0.470322,213.0,0.493382,0.0002842336824245,78.2,3.9744000000000015,0.6692,52.1648,225.0,237.569,228.4086,25.1488,16.8984,148.2,7699.235905547156,
P17,0.2483859151258031,0.117058054074351,0.1186963731097147,1.102902519018247,1.0926641319712156,1.1128100710614235,1.0947318675147777,0.7686332733230532,0.7913052500642508,0.8634761733487536,0.7859310940632228,0.9891583220251864,4.406137927919558,1.448617216607042,2.345561361329864,-1.0349294051948086,2.1891117303212537,-1.3471826636238524,-0.5907011402566178,-0.0061558673421999,0.7882608046024159,-1.590687163750064,-0.0238157690971472,-0.0558237110610768,-0.0072089419958378,-0.4756875606233487,-0.868901170667656,0.5605885764495245,-0.6521361666359548,0.4592497251237471,0.4514884078421613,0.1596765592183243,0.2133259600543562,-0.3603481598964919,0.1866451942029427,-0.2189209281917245,66.15677642853494,2.1496702342572487,-0.0041092893038702,48.09298333333333,0.0048203352920322,8.477996220626486e-05,78.35446008966105,379.79867593436586,185.05851730434568,68.88499517975735,229.9713231850197,184.698631169636,2.381469218036075,48.065866668,32.30781863208236,301.44421584470484,194.74015863002015,195.10004476472992,32.987583781848834,69.46120354293836,51.62860502165044,6.87348325209111,44.13341065082966,36.47361976108954,17.83259852128793,25.327792892108707,698.5159142693078,1887.4017186176093,602.2895966035619,712.3782441288424,698.5159142693084,1887.401718617612,3018.527285622152,2.7076084745557387,4.335775683103567,372.5947516498175,417.103235407276,392.3197600627856,1.13098683984792,1.0605456650907434,0.0202079999999999,0.1653939999999999,0.0109819999999999,0.0054974446,0.6258239999999999,91.2,0.5937680000000001,0.00076224204507,25.2,7.828566666666669,1.3219999999999998,32.1306,96.8,214.9776,198.267,33.3442,30.9428,54.2,3752.889458382038,
P20,0.5307296411362284,0.1170323701244794,-0.0388971042164931,1.114741759369423,1.0379820920582987,1.1079303957465794,0.9489802944675788,0.9714983967876264,0.9633280511600238,0.8645008535098156,0.4259045754015467,0.5858391656751933,2.090948798323914,4.060332597397382,-3.6310696661020234,-0.1618011739497322,1.957482444329164,-0.3791987188839233,-0.0177165242583283,0.4252017409993605,-0.1109446274825996,-1.4584468663831054,-0.8485456873899464,0.352929817821851,0.4812042602850536,0.5843469362913444,-1.5762302702932776,0.8116958087507437,-0.0187064668813206,0.2771849735374777,0.4140915539057109,0.2003396526768293,0.4623024660797144,-0.2571770231453004,-0.2814715067796698,-0.1527976550588934,22.14102787103021,1.2264504882829772,-0.011168565476787,41.0785125,0.0018881299018781,4.349469920493034e-05,78.49118298738895,380.42371664152313,200.199613174693,56.06703107693916,289.83425309381016,209.38191005204743,1.0676007099267522,41.05175625,63.461872305263206,301.9325336541342,180.22410346683017,171.0418065894757,33.420524704133605,63.18298111012389,50.178805318992914,6.525551063104965,45.91164127005287,29.762456405990275,13.004175791130962,17.271339840071,678.7259946058473,1877.672580185535,560.7708745477433,743.366741995313,678.7259946058473,1877.672580185536,2973.0819847101434,2.7673193326131957,4.3831692207481545,378.50244939434015,410.5257605385494,411.8414369126255,1.087994865436922,1.089795875092049,0.029518,0.164628,0.016206,0.0049930894,0.454452,85.2,0.507674,0.0005683109589049,31.8,3.857066666666667,0.6452,21.358,87.0,163.6164,199.0892,31.587,31.1396,50.0,2234.014316980186,
P21,-0.2818831376409926,0.2816746042020531,0.3016213055501843,1.087438135997422,1.213972460844344,1.086725136770867,1.20351054282952,0.7440360883660974,0.7469643399935546,1.425011954302288,2.446011303448276,1.031778206058653,-5.17971403232098,-1.5029813726628425,1.7542143368609733,0.2159349630513309,2.9111382487595234,-0.4219043674687721,-0.4518320685085401,-1.2103201526304868,-0.5655676851215599,-0.1419670348131484,-0.0115506124007547,0.133320577728134,0.3586471030526459,-0.1824895566840477,0.2284546008982533,-0.1156235806884047,-0.0888156528722784,-0.0010306530874237,-0.0151657368194218,-0.0553867021570286,0.1847860827399013,0.1053626124396197,-0.0604617240657286,-0.0393858014929919,55.30511474628722,1.8760460904344465,0.000479303056594,100.3475375,0.0134427851379092,0.0001424810944517,74.20745505958669,404.6513946561065,201.6986355238784,38.21274570186171,216.58279126722263,194.22053341109012,0.8038950424389337,100.32126875,31.57754815199132,330.4439395965197,202.9527591322281,210.43086124501625,33.69220955687127,70.70461218359449,55.31076605594377,7.558334366572287,50.92034997925872,37.012402626723215,15.39384612765071,19.784262204335768,681.577969331561,1861.9535370664053,453.6670844060727,575.4338301737284,681.5779693315612,1861.953537066404,2967.759813012717,2.735653339167896,4.361146164654167,324.49237934431346,448.6920026533638,377.1266199578409,1.3891394497216916,1.1643223451759508,0.01769,0.148858,0.00934,0.0049635002,0.387122,190.4,0.414768,0.0002016311046478,78.0,5.489066666666666,0.6688,54.702,197.4,213.2706,260.0356,24.7214,17.6904,122.0,7559.389443777525,
P22,0.4224584578009934,0.070388607739827,-0.0974911950535279,1.230301215961637,1.3006338565679054,1.220113242849803,1.2768191454016098,0.9939536982359995,0.9880338456927557,0.6924933491179998,0.8246098383284809,0.9448412138208596,8.562189743215397,2.7286494560617918,3.5070678492523544,0.1313440941298852,4.265978514497346,-0.2321899112693954,0.2915808356375235,-2.141049709622367,-0.2108631961968916,-0.5115857103696951,0.2878675150136324,-0.1049480224171142,-0.2842269878868813,0.2685158386579894,-0.7730532107009761,0.7983828531807757,0.1265070166734286,0.5220546915544871,0.4238108472896044,0.3628178704070046,0.2302924198538106,-0.3807986431304418,-0.1436001347203288,-0.1152889726078181,12.471560030946431,1.6446163202122197,0.0006499964341947,76.10620416666667,0.004604858056285,5.5794761830793845e-05,68.70180000175563,386.20180140504624,162.45591370012272,57.80723072878145,337.5200026747256,169.4789378330022,1.2333061537954415,76.07997708399999,118.9872170570134,317.5000014032906,223.74588770492343,216.722863572044,33.79567039252593,66.45772830775702,50.9969226992789,6.379544839061834,47.1764067197807,32.6620579152311,15.460805608478124,19.28132158797633,652.8556199777777,1807.296222878748,531.3293279174275,671.8888127389736,652.8556199777779,1807.296222878748,2893.568813130518,2.770356727883025,4.436611881669871,331.06927730278574,413.0819165503832,436.4302682901074,1.254972072218422,1.324348287388175,0.030678,0.182594,0.016308,0.006176782,0.47118,219.4,0.515974,0.0003940705388074,67.8,2.956800000000004,0.62,40.0434,235.4,205.198,206.0806,34.086200000000005,29.2044,135.0,9532.156199299568,
P24,0.3425218862258431,0.0584440969297233,0.0676193297740564,1.1055068955096627,1.0829341948654794,1.0939958748579008,1.0337517384425918,1.0058950198938992,1.0019814615384617,1.0729540948275862,1.1322585936907918,0.8943962770935961,-2.0919664461055323,3.1080563124582223,0.1912814503048124,1.1114738037675254,-0.1276673624276241,-0.7571442494234558,-1.3431307468284388,0.0668801176675634,-0.8282881908493748,0.0514506878597953,0.444660425137571,-0.0365268378752557,0.7943634238896742,0.7433512388539504,-0.826694896298219,0.5674675108581849,0.0905851852600227,0.2806254481827112,0.1195071225002273,0.133430197932875,-0.0761841693926269,-0.3680783826528041,-0.1957288540799687,-0.0406038427781148,54.802957902510656,1.5524570428233069,-0.0037262121875888,66.58061666666667,0.0178784089633321,0.0002493484255812,76.73106720269811,413.3639974369266,215.89805273257048,48.09414478011006,275.4885005569224,206.1161631334548,0.6296562867097755,66.554058334,81.65546081298353,336.63293023422847,197.4659447043562,207.24783430347188,34.59066630911695,71.26972792547834,57.687218453692665,8.46700844694407,53.652782033915415,36.67906161636139,13.58250947178567,17.616945891562914,642.7226591353024,1817.5910738266928,380.27110855470056,636.9708986222407,642.7226591353024,1817.5910738266928,2901.177498470315,2.828322830856327,4.514674757467811,281.42681641469136,411.638323458384,366.0195899641298,1.4676474379881557,1.3017369014062812,0.020216,0.1587879999999999,0.0104919999999999,0.0046342738,0.349862,135.4,0.3661799999999999,0.0002903065532511,53.6,2.645333333333334,0.6148,32.3968,144.2,231.5184,231.3074,29.5998,16.9604,102.6,4181.310523705348,
P25,0.2582871308253302,0.1229404097072619,0.058610752065696,0.9852774067934048,0.9458675481574916,0.9725164811244256,1.0946787538516984,0.864378184881521,0.8756714253536355,0.8767129003513832,0.6418058492656995,0.6538209637805207,1.6329263607029465,-1.88873391533048,-3.9793438434327415,2.6147558020839714,0.7014102353473286,1.0694358237913326,-2.4805407066186143,-2.057652188973601,0.2703876988609784,0.0489924969133255,0.6390482375430219,1.376978951947022,0.6499813653380124,-1.323213775418326,-0.7160508857239392,0.5428054126811425,-0.7246983956678981,1.0865813828730515,-0.2366119220619245,0.0070808188630236,0.4913657153435714,-0.1068411181735742,0.0793094447496441,-0.1602327538307162,13.884462620376372,1.2404497959661445,0.0001119215063929,71.37288333333333,0.0146396893401047,0.0001828442834319,72.27410907680428,394.52933449895335,191.86224877381693,65.69211473748277,454.48504628088574,207.8904280423971,1.499362233533819,71.345816664,34.96173060886984,322.25522542214907,202.66708572513645,186.6389064565562,36.19706301700096,73.01191800263541,56.38358765941102,7.119298197178061,52.173413909966975,36.81485498563444,16.628330343224388,20.838504092668437,674.3981964571773,1817.5339102232992,385.63404751776056,527.210114603148,674.3981964571772,1817.5339102232972,2857.0527481337663,2.6964914487175693,4.238948926457614,296.882514492992,396.69289902003385,380.9567330179178,1.3367405239346664,1.28349318788559,0.034568,0.190136,0.018186,0.0051908142,0.478048,233.8,0.5849759999999999,0.0004997897061575,69.8,2.0288000000000004,0.5456000000000001,40.3694,251.4,240.3904,234.1836,43.5718,39.401,131.8,11981.577245994917,
P27,0.3755539929180211,0.106466905411887,0.0235197053264267,1.1497019448968984,1.0572476799514816,1.1407689220239126,1.0853800183677005,1.1196077021313464,1.1112612384335472,0.9670784607520362,0.6393955238260267,0.7209754690694853,-1.331076893698146,6.9936142334084215,-1.021483462451915,0.9009666583919598,-0.1110530463902616,0.5638840097511697,-0.2627732044238433,0.1165742681442557,-0.77152896258742,-0.3534114226642349,0.1804827009023046,-0.5477681415265985,0.9123664214196846,-0.2292668111746664,-0.862028645961705,0.4986208475880264,0.2584618102606815,0.0792165670553928,0.0962678271419338,0.0949199869401143,-0.0231786631065499,-0.0700581874982031,-0.1540258522535955,-0.0533739529693813,5.61913190067591,0.7698128518197574,-0.0087625932824956,32.87705833333333,0.0022700134653345,6.798848883460581e-05,70.70858010298984,351.8294717995383,176.7076803884611,36.1107376427765,221.15889041086848,172.26417223293797,1.0448191459292042,32.851029166000004,86.23628800514595,281.1208916965485,175.1217914110772,179.56529956660034,35.66101946731572,65.5465698037154,52.28686562774031,6.173407211643438,49.02583048544557,29.88555033639968,13.259704175975084,16.520739318269825,621.8884940183553,1863.5705787723207,446.1746045065159,576.5773911124822,621.8884940183559,1863.5705787723216,2816.597839415625,2.9969678193278075,4.530199326767674,293.3464129193437,348.435515686078,387.1285512256076,1.1888140405430805,1.3196572855405424,0.020314,0.181376,0.010796,0.0056499632,0.450866,82.6,0.482786,0.000646774297127,28.8,1.5445333333333324,0.51,14.4934,88.2,193.92980000000003,180.3898,25.5734,16.0364,57.0,3133.910265116809,
